Ensembl,HGNC,Entrez,TNBC1,TNBC2,TNBC3,TNBC4,TNBC5,TNBC6,TNBC7,TNBC8,TNBC9,TNBC10,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10
ENSG00000168610,STAT3,6774.00,7144.00,8237.00,1750.00,3803.00,7573.00,8580.00,3157.00,4023.00,5114.00,2854.00,7763.00,5980.00,6558.00,5217.00,5930.00,6328.00,7054.00,6241.00,5850.00,6130.00
ENSG00000141934,PPAP2C,8612.00,1825.00,2303.00,4312.00,7724.00,4519.00,928.00,1134.00,1783.00,2742.00,982.00,1340.00,33.00,1386.00,48.00,1294.00,1039.00,854.00,840.00,3007.00,78.00
ENSG00000143256,PFDN2,5202.00,3896.00,3078.00,7758.00,2972.00,274.00,604.00,2249.00,1597.00,1573.00,3465.00,694.00,492.00,376.00,772.00,636.00,408.00,372.00,448.00,714.00,569.00
ENSG00000129353,SLC44A2,57153.00,5458.00,8026.00,9988.00,7575.00,5352.00,7327.00,4165.00,4271.00,10152.00,4365.00,5086.00,4130.00,5238.00,6020.00,5402.00,5111.00,5053.00,4499.00,7435.00,4366.00
ENSG00000189091,SF3B3,23450.00,7022.00,5392.00,4606.00,5874.00,3956.00,6739.00,8385.00,7539.00,7061.00,5537.00,3041.00,2890.00,3869.00,3163.00,2808.00,3319.00,2805.00,3150.00,3810.00,2752.00
ENSG00000104805,NUCB1,4924.00,7034.00,8547.00,4995.00,5904.00,5656.00,4424.00,2882.00,4357.00,5739.00,5814.00,7247.00,8366.00,5083.00,8957.00,10037.00,4583.00,5828.00,5860.00,6936.00,8794.00
ENSG00000160888,IER2,9592.00,1929.00,2149.00,3393.00,2980.00,568.00,768.00,1780.00,1504.00,2557.00,3182.00,2194.00,1034.00,8526.00,4712.00,3441.00,4170.00,1895.00,2118.00,5617.00,2875.00
ENSG00000053747,LAMA3,3909.00,26.00,914.00,56.00,536.00,134.00,892.00,214.00,45.00,327.00,507.00,5920.00,983.00,6052.00,829.00,1651.00,3061.00,3016.00,3446.00,2640.00,877.00
ENSG00000167754,KLK5,25818.00,3327.00,7984.00,2430.00,1120.00,11.00,1076.00,2259.00,4.00,2052.00,137.00,955.00,0.00,1698.00,51.00,798.00,1004.00,1021.00,623.00,3059.00,31.00
ENSG00000105141,CASP14,23581.00,0.00,4799.00,0.00,0.00,1.00,22.00,0.00,28.00,0.00,6981.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
ENSG00000004399,PLXND1,23129.00,2070.00,2114.00,2989.00,2202.00,1244.00,2785.00,1535.00,1195.00,1231.00,2362.00,3592.00,6775.00,2633.00,6965.00,5628.00,2431.00,4227.00,3434.00,3112.00,6483.00
ENSG00000182871,COL18A1,80781.00,2216.00,6302.00,7489.00,1690.00,942.00,5075.00,983.00,3418.00,2326.00,3331.00,5446.00,2973.00,4814.00,4023.00,5669.00,2444.00,3196.00,3203.00,6278.00,2840.00
ENSG00000113494,PRLR,5618.00,630.00,476.00,1163.00,3645.00,6402.00,5491.00,2014.00,1620.00,530.00,1369.00,2596.00,93.00,3831.00,87.00,1380.00,4257.00,3631.00,1260.00,2085.00,202.00
ENSG00000104823,ECH1,1891.00,1383.00,3484.00,2710.00,1904.00,1450.00,1423.00,1546.00,1517.00,924.00,8862.00,3737.00,3848.00,2202.00,5250.00,4801.00,2323.00,3115.00,3034.00,3963.00,3947.00
ENSG00000119471,HSDL2,84263.00,359.00,668.00,489.00,369.00,1650.00,737.00,521.00,493.00,1118.00,1300.00,1215.00,3823.00,1304.00,6942.00,2386.00,1528.00,3365.00,2103.00,621.00,5848.00
ENSG00000047410,TPR,7175.00,4751.00,4040.00,4574.00,6416.00,5778.00,5229.00,5566.00,5326.00,8364.00,9748.00,3257.00,3677.00,3770.00,3715.00,2605.00,4040.00,3370.00,3451.00,2328.00,4008.00
ENSG00000165280,VCP,7415.00,10040.00,8297.00,7762.00,9199.00,7804.00,8847.00,7030.00,10052.00,6871.00,13705.00,7226.00,7577.00,5779.00,8813.00,8664.00,5410.00,7135.00,6558.00,9742.00,8769.00
ENSG00000132170,PPARG,5468.00,64.00,116.00,284.00,312.00,78.00,144.00,159.00,49.00,77.00,1920.00,620.00,2805.00,723.00,6535.00,2598.00,993.00,2818.00,1467.00,340.00,5316.00
ENSG00000090006,LTBP4,8425.00,348.00,722.00,636.00,531.00,403.00,434.00,224.00,442.00,243.00,119.00,1707.00,4248.00,2250.00,4947.00,5412.00,1733.00,4215.00,3303.00,2400.00,4462.00
ENSG00000118564,FBXL5,26234.00,1438.00,1726.00,1129.00,915.00,2367.00,2700.00,1342.00,1145.00,807.00,1077.00,2804.00,4918.00,3197.00,7559.00,3704.00,3247.00,4617.00,4061.00,2158.00,5790.00
ENSG00000141338,ABCA8,10351.00,17.00,16.00,8.00,5.00,50.00,13.00,73.00,4.00,2.00,6.00,773.00,4790.00,1042.00,4662.00,1976.00,1274.00,2517.00,1755.00,253.00,5814.00
ENSG00000159200,RCAN1,1827.00,1545.00,1464.00,1705.00,506.00,526.00,1111.00,3534.00,782.00,1130.00,441.00,3027.00,1617.00,7507.00,1545.00,3486.00,3188.00,3832.00,4301.00,5262.00,2031.00
ENSG00000113407,TARS,6897.00,1862.00,6457.00,1139.00,1662.00,3792.00,4928.00,7550.00,3390.00,2156.00,1851.00,1386.00,1471.00,1495.00,1899.00,1171.00,1237.00,1487.00,1352.00,1638.00,1708.00
ENSG00000155096,AZIN1,51582.00,5562.00,5190.00,7028.00,8886.00,8005.00,4946.00,8044.00,2908.00,3931.00,6100.00,3681.00,4173.00,3878.00,4649.00,2584.00,3116.00,5500.00,3535.00,3367.00,4050.00
ENSG00000196305,IARS,3376.00,3534.00,4286.00,1280.00,2265.00,8373.00,4669.00,4033.00,3173.00,7262.00,2657.00,1993.00,1989.00,2360.00,2049.00,1725.00,2265.00,2507.00,2079.00,2311.00,2241.00
ENSG00000164741,DLC1,10395.00,929.00,569.00,612.00,172.00,603.00,780.00,878.00,70.00,275.00,593.00,1056.00,3730.00,3260.00,6062.00,2371.00,1400.00,2761.00,3583.00,783.00,5919.00
ENSG00000161547,SFRS2,6427.00,4833.00,3268.00,3520.00,6119.00,2235.00,2725.00,9554.00,5606.00,4533.00,2688.00,3108.00,1914.00,2216.00,2369.00,2573.00,3117.00,2773.00,2459.00,2908.00,2396.00
ENSG00000116285,ERRFI1,54206.00,1562.00,1249.00,2422.00,1488.00,229.00,2988.00,7506.00,3469.00,4014.00,852.00,4841.00,2454.00,2800.00,1906.00,3161.00,1931.00,6000.00,5103.00,1759.00,3841.00
ENSG00000052802,SC4MOL,6307.00,786.00,819.00,808.00,885.00,2442.00,436.00,1498.00,717.00,1307.00,8745.00,921.00,401.00,796.00,310.00,1208.00,635.00,515.00,655.00,1539.00,376.00
ENSG00000068878,PSME4,23198.00,4154.00,4146.00,2805.00,2677.00,4088.00,5230.00,5272.00,4457.00,8356.00,5132.00,2267.00,1299.00,2614.00,1355.00,1488.00,2298.00,2250.00,1601.00,2287.00,1261.00
ENSG00000113387,SUB1,10923.00,4167.00,5629.00,4194.00,5516.00,3063.00,4495.00,10258.00,3842.00,1833.00,2196.00,6669.00,2387.00,3229.00,4290.00,4520.00,4188.00,3626.00,4111.00,3261.00,4072.00
ENSG00000130707,ASS1,445.00,3448.00,2746.00,1874.00,1537.00,2244.00,2233.00,2707.00,4416.00,2895.00,6695.00,2150.00,6786.00,1520.00,6375.00,5027.00,1670.00,3612.00,2792.00,2973.00,6595.00
ENSG00000116584,ARHGEF2,9181.00,7265.00,4903.00,3954.00,6839.00,971.00,1416.00,5503.00,2542.00,4252.00,1800.00,1695.00,2929.00,2300.00,3125.00,2346.00,1659.00,1321.00,2140.00,1751.00,3314.00
ENSG00000141522,ARHGDIA,396.00,7661.00,9554.00,4862.00,7119.00,2309.00,5068.00,5370.00,4361.00,5968.00,5999.00,5071.00,4617.00,3098.00,4514.00,7053.00,2751.00,3429.00,3434.00,6692.00,4488.00
ENSG00000118898,PPL,5493.00,1360.00,2495.00,1070.00,1408.00,740.00,1136.00,256.00,1574.00,3879.00,1700.00,4210.00,2079.00,3973.00,2064.00,5854.00,3164.00,2696.00,4246.00,3548.00,7446.00
ENSG00000258818,RNASE4,6038.00,457.00,566.00,1481.00,436.00,1389.00,267.00,168.00,140.00,201.00,520.00,2994.00,4218.00,1849.00,5580.00,3207.00,3878.00,2804.00,3333.00,1160.00,5584.00
ENSG00000143742,SRP9,6726.00,5354.00,3992.00,8652.00,7108.00,7461.00,2577.00,7412.00,4698.00,2923.00,3859.00,4256.00,2960.00,3021.00,3285.00,4015.00,4153.00,3643.00,3775.00,3568.00,2259.00
ENSG00000203747,FCGR3A,2214.00,3297.00,4257.00,877.00,336.00,1491.00,7108.00,426.00,2082.00,1155.00,265.00,2651.00,4413.00,610.00,382.00,1086.00,1067.00,513.00,623.00,405.00,615.00
ENSG00000261371,PECAM1,5175.00,842.00,1051.00,2010.00,676.00,654.00,872.00,1269.00,476.00,411.00,645.00,3027.00,4914.00,1394.00,4762.00,4734.00,2204.00,3754.00,5019.00,1097.00,5368.00
ENSG00000168528,SERINC2,347735.00,1811.00,4451.00,3616.00,2549.00,2308.00,5785.00,291.00,656.00,1939.00,3239.00,3377.00,153.00,2489.00,155.00,1707.00,1315.00,974.00,806.00,6218.00,81.00
ENSG00000176194,CIDEA,1149.00,0.00,16.00,0.00,0.00,7.00,0.00,18.00,3.00,5.00,12.00,190.00,5717.00,339.00,5700.00,2193.00,342.00,929.00,256.00,50.00,2846.00
ENSG00000165424,ZCCHC24,219654.00,329.00,394.00,228.00,100.00,1205.00,562.00,319.00,280.00,164.00,226.00,1184.00,5092.00,1582.00,5400.00,3275.00,1592.00,2903.00,2125.00,1117.00,5388.00
ENSG00000179010,MRFAP1,93621.00,4729.00,4735.00,3559.00,3488.00,3301.00,4227.00,4173.00,8758.00,4690.00,5819.00,9901.00,6056.00,5500.00,5693.00,7495.00,5958.00,6387.00,6487.00,8354.00,6438.00
ENSG00000166741,NNMT,4837.00,1391.00,3005.00,1428.00,401.00,1244.00,1087.00,1076.00,398.00,664.00,400.00,8023.00,4402.00,1070.00,2022.00,3379.00,1171.00,2888.00,2754.00,1804.00,3187.00
ENSG00000132646,PCNA,5111.00,3958.00,3624.00,3186.00,6985.00,2139.00,2529.00,4685.00,3147.00,5805.00,3121.00,1355.00,1087.00,951.00,626.00,993.00,1087.00,1228.00,1033.00,1728.00,780.00
ENSG00000130522,JUND,3727.00,765.00,2561.00,7093.00,2223.00,1181.00,898.00,1850.00,1690.00,557.00,2299.00,4587.00,1775.00,5641.00,4128.00,5218.00,2036.00,3061.00,3858.00,4081.00,4266.00
ENSG00000169550,MUC15,143662.00,313.00,24.00,2958.00,8.00,101.00,352.00,36.00,635.00,30.00,7868.00,245.00,0.00,734.00,37.00,297.00,486.00,298.00,206.00,201.00,7.00
ENSG00000107798,LIPA,3988.00,1935.00,1185.00,902.00,1119.00,2380.00,2148.00,843.00,1246.00,938.00,1694.00,2302.00,8321.00,1765.00,2753.00,4266.00,2528.00,2426.00,2570.00,1821.00,5528.00
ENSG00000160307,S100B,6285.00,21.00,40.00,1358.00,127.00,14.00,659.00,986.00,521.00,2122.00,18.00,785.00,2928.00,649.00,3623.00,1545.00,743.00,1292.00,1125.00,951.00,7803.00
ENSG00000263309,KRT23,25984.00,4048.00,3605.00,6564.00,52.00,48.00,3324.00,3202.00,169.00,1031.00,3932.00,2285.00,1.00,1160.00,178.00,1193.00,2555.00,2474.00,2428.00,3190.00,35.00
ENSG00000100994,PYGB,5834.00,6449.00,3478.00,2252.00,4566.00,6057.00,5227.00,1892.00,5629.00,8924.00,3399.00,6135.00,3777.00,7645.00,4814.00,5552.00,3640.00,4357.00,4652.00,7538.00,4185.00
ENSG00000119655,NPC2,10577.00,3591.00,3365.00,4056.00,1404.00,9856.00,4139.00,3326.00,3505.00,4797.00,4358.00,5096.00,6854.00,2200.00,2760.00,5432.00,3164.00,3213.00,3284.00,3925.00,3843.00
ENSG00000124198,ARFGEF2,10564.00,3733.00,987.00,1751.00,2828.00,9271.00,1770.00,1643.00,1394.00,1917.00,2271.00,1358.00,1432.00,2639.00,2045.00,1355.00,3309.00,3480.00,1923.00,1362.00,1755.00
ENSG00000127884,ECHS1,1892.00,2706.00,1819.00,1676.00,1340.00,1512.00,1312.00,1890.00,3724.00,1659.00,4483.00,2454.00,4429.00,2145.00,8211.00,4566.00,1895.00,4710.00,2756.00,3585.00,5655.00
ENSG00000174437,ATP2A2,488.00,9399.00,7269.00,3969.00,9253.00,6528.00,8036.00,10124.00,5314.00,4874.00,7214.00,5857.00,5184.00,6255.00,6059.00,4132.00,4829.00,6658.00,4960.00,5373.00,4462.00
ENSG00000173599,PC,5091.00,505.00,499.00,692.00,1059.00,205.00,894.00,145.00,2391.00,674.00,964.00,739.00,4548.00,1253.00,7486.00,2691.00,826.00,2402.00,1262.00,1462.00,3655.00
ENSG00000167085,PHB,5245.00,3049.00,3054.00,3343.00,6052.00,3325.00,2388.00,6486.00,3173.00,7418.00,3386.00,2697.00,1954.00,2091.00,2364.00,2868.00,1894.00,1941.00,1861.00,7030.00,2376.00
ENSG00000142657,PGD,5226.00,3348.00,3680.00,1338.00,1829.00,2839.00,3143.00,3228.00,3865.00,3364.00,7616.00,2169.00,6151.00,2345.00,6269.00,4787.00,1862.00,3402.00,2680.00,4293.00,7153.00
ENSG00000160752,FDPS,2224.00,4710.00,4564.00,1966.00,3174.00,1468.00,1257.00,4571.00,4770.00,3832.00,7746.00,1866.00,1227.00,1226.00,1481.00,2047.00,1284.00,1279.00,1511.00,2707.00,1358.00
ENSG00000179776,CDH5,1003.00,705.00,379.00,2335.00,816.00,491.00,823.00,1092.00,162.00,294.00,428.00,1682.00,4851.00,1566.00,6720.00,3235.00,1937.00,3363.00,3530.00,898.00,3947.00
ENSG00000152601,MBNL1,4154.00,3648.00,2432.00,2249.00,1784.00,2815.00,3307.00,4209.00,2004.00,2488.00,1403.00,3160.00,5758.00,3349.00,7505.00,3892.00,4684.00,5340.00,5561.00,1927.00,7264.00
ENSG00000115524,SF3B1,23451.00,7232.00,7092.00,3850.00,5916.00,8048.00,6904.00,11551.00,7632.00,9274.00,4909.00,6304.00,5656.00,7393.00,5454.00,4863.00,8840.00,6611.00,6984.00,4734.00,6938.00
ENSG00000170296,GABARAP,11337.00,4460.00,5974.00,11107.00,5224.00,5878.00,5591.00,6296.00,9515.00,3237.00,7198.00,7049.00,7931.00,4964.00,5995.00,8582.00,6223.00,5754.00,6284.00,7477.00,7332.00
ENSG00000115541,HSPE1,3336.00,3297.00,2872.00,5549.00,3350.00,3034.00,1384.00,5200.00,3898.00,6189.00,2180.00,1158.00,752.00,733.00,784.00,995.00,868.00,788.00,764.00,1703.00,721.00
ENSG00000000971,CFH,3075.00,1243.00,1060.00,923.00,363.00,1269.00,2010.00,1217.00,267.00,530.00,361.00,2091.00,4734.00,1565.00,3346.00,1894.00,1788.00,4133.00,1733.00,693.00,7468.00
ENSG00000179195,ZNF664,144348.00,3346.00,3457.00,2831.00,7288.00,1154.00,6742.00,5272.00,8197.00,3039.00,2138.00,2654.00,3501.00,4297.00,5231.00,3126.00,4426.00,5381.00,3871.00,2911.00,4858.00
ENSG00000148248,SURF4,6836.00,5824.00,7173.00,3139.00,4155.00,6162.00,6463.00,2673.00,5335.00,4184.00,6595.00,4660.00,7297.00,4363.00,8633.00,7632.00,3788.00,6242.00,5061.00,5904.00,9367.00
ENSG00000136830,FAM129B,64855.00,6938.00,5816.00,3058.00,3019.00,1386.00,1895.00,1085.00,2384.00,3410.00,5723.00,4193.00,1707.00,3720.00,1230.00,3324.00,3175.00,2952.00,2873.00,6593.00,1376.00
ENSG00000175216,CKAP5,9793.00,5377.00,2574.00,2162.00,5501.00,3200.00,5441.00,6861.00,3298.00,6695.00,5121.00,1587.00,2225.00,2458.00,2290.00,1585.00,1988.00,2359.00,1913.00,1651.00,2565.00
ENSG00000168264,IRF2BP2,359948.00,4573.00,6200.00,6758.00,10265.00,5287.00,3651.00,5803.00,4029.00,3696.00,4990.00,4395.00,3702.00,8077.00,3078.00,5390.00,4781.00,4747.00,6458.00,5642.00,2807.00
ENSG00000069122,GPR116,221395.00,552.00,401.00,1384.00,309.00,562.00,895.00,1121.00,89.00,269.00,413.00,1141.00,4119.00,1749.00,5843.00,1938.00,2093.00,3384.00,3236.00,518.00,5687.00
ENSG00000111642,CHD4,1108.00,7212.00,6186.00,4340.00,8753.00,3867.00,8392.00,7038.00,9226.00,9423.00,7903.00,5221.00,4793.00,7124.00,4751.00,4880.00,5436.00,4873.00,5235.00,6645.00,4194.00
ENSG00000135912,TTLL4,9654.00,1714.00,1225.00,806.00,2878.00,481.00,2234.00,4384.00,6683.00,1842.00,4194.00,460.00,199.00,676.00,164.00,361.00,489.00,302.00,334.00,748.00,158.00
ENSG00000140564,FURIN,5045.00,3117.00,2573.00,2316.00,7410.00,1764.00,1933.00,2461.00,1272.00,5257.00,7498.00,1883.00,2916.00,2111.00,3571.00,3096.00,1619.00,2086.00,1621.00,2114.00,3295.00
ENSG00000119185,ITGB1BP1,9270.00,864.00,1541.00,877.00,1050.00,570.00,710.00,1017.00,1012.00,1225.00,1305.00,929.00,3443.00,1027.00,5280.00,3796.00,1354.00,2486.00,1915.00,547.00,7293.00
ENSG00000129103,SUMF2,25870.00,2183.00,2479.00,2927.00,3260.00,10123.00,2357.00,2503.00,1733.00,2929.00,4790.00,3578.00,2865.00,2876.00,2622.00,3977.00,2395.00,2292.00,2724.00,3729.00,2716.00
ENSG00000197858,GPAA1,8733.00,1582.00,4067.00,6439.00,5691.00,5567.00,2011.00,1031.00,2313.00,1849.00,5631.00,2104.00,1423.00,1469.00,1501.00,2750.00,1210.00,1757.00,1330.00,3699.00,1649.00
ENSG00000140443,IGF1R,3480.00,1516.00,454.00,762.00,543.00,960.00,414.00,3621.00,2132.00,3869.00,287.00,3821.00,1207.00,4764.00,1164.00,2695.00,5533.00,5503.00,3523.00,3337.00,1119.00
ENSG00000163346,PBXIP1,57326.00,3300.00,4143.00,6193.00,5038.00,1855.00,1382.00,521.00,2162.00,1312.00,7039.00,4981.00,3543.00,3781.00,5914.00,5460.00,3602.00,3257.00,3996.00,4100.00,5288.00
ENSG00000119787,ATL2,64225.00,2598.00,926.00,2275.00,7439.00,818.00,1464.00,4013.00,5809.00,2152.00,2936.00,1371.00,772.00,2352.00,911.00,890.00,1843.00,1473.00,1433.00,1553.00,753.00
ENSG00000081277,PKP1,5317.00,2280.00,636.00,40.00,477.00,25.00,1006.00,2439.00,3279.00,7584.00,3838.00,2217.00,509.00,2299.00,745.00,818.00,779.00,1328.00,1420.00,755.00,521.00
ENSG00000160688,FLAD1,80308.00,5069.00,2348.00,3534.00,2479.00,890.00,860.00,4236.00,2142.00,831.00,6399.00,630.00,580.00,492.00,733.00,757.00,458.00,565.00,483.00,812.00,722.00
ENSG00000129514,FOXA1,3169.00,55.00,124.00,198.00,64.00,5747.00,91.00,54.00,82.00,113.00,208.00,2156.00,10.00,2669.00,40.00,2800.00,4335.00,1912.00,2686.00,3402.00,39.00
ENSG00000061676,NCKAP1,10787.00,5531.00,7507.00,3405.00,3219.00,8677.00,6769.00,7634.00,3866.00,6795.00,2758.00,3419.00,4646.00,4391.00,5819.00,2854.00,5174.00,5039.00,4427.00,2988.00,4902.00
ENSG00000274442,PRPF8,10594.00,6236.00,7498.00,3567.00,3882.00,10734.00,9545.00,6433.00,4812.00,7761.00,7471.00,6786.00,6533.00,7549.00,9056.00,6940.00,8546.00,7827.00,7398.00,6335.00,8193.00
ENSG00000166347,CYB5A,1528.00,314.00,368.00,989.00,533.00,5098.00,1086.00,565.00,1538.00,641.00,5517.00,1759.00,3896.00,985.00,5238.00,2847.00,1600.00,2353.00,2106.00,1574.00,4593.00
ENSG00000116857,TMEM9,252839.00,1723.00,1385.00,7085.00,5788.00,209.00,2629.00,2387.00,4261.00,4061.00,1951.00,2633.00,724.00,1659.00,746.00,2141.00,1238.00,1313.00,1651.00,2844.00,867.00
ENSG00000118816,CCNI,10983.00,4030.00,5051.00,933.00,6355.00,3957.00,5903.00,2694.00,6658.00,7245.00,3957.00,4506.00,6280.00,8509.00,7471.00,5282.00,6122.00,6009.00,6420.00,5482.00,6407.00
ENSG00000204256,BRD2,6046.00,6224.00,6274.00,3327.00,7695.00,3994.00,5673.00,8751.00,5854.00,9488.00,3496.00,5225.00,3296.00,5632.00,3868.00,3901.00,6654.00,4615.00,5365.00,5019.00,4095.00
ENSG00000115594,IL1R1,3554.00,1109.00,1265.00,873.00,1022.00,3788.00,1994.00,990.00,727.00,578.00,616.00,2388.00,6461.00,2658.00,5039.00,2897.00,2546.00,4818.00,3225.00,846.00,4558.00
ENSG00000090861,AARS,16.00,4878.00,5747.00,2766.00,3958.00,9173.00,6068.00,2791.00,4527.00,6565.00,3870.00,3063.00,2707.00,2395.00,3891.00,3213.00,2325.00,2692.00,2781.00,3110.00,3248.00
ENSG00000112531,QKI,9444.00,3032.00,2224.00,1739.00,687.00,2622.00,2984.00,5670.00,2004.00,3511.00,1486.00,1600.00,5934.00,2987.00,7395.00,2873.00,3159.00,4405.00,3379.00,1117.00,5160.00
ENSG00000147162,OGT,8473.00,4711.00,1672.00,5464.00,2194.00,3159.00,3010.00,9386.00,3362.00,2491.00,2735.00,2869.00,2979.00,4454.00,2903.00,2187.00,5390.00,3038.00,2952.00,1885.00,2907.00
ENSG00000137693,YAP1,10413.00,1992.00,1903.00,1567.00,1524.00,3163.00,4020.00,2875.00,2839.00,1546.00,3686.00,3328.00,4685.00,5229.00,7672.00,3374.00,4951.00,4990.00,4953.00,2812.00,6982.00
ENSG00000155366,RHOC,389.00,4377.00,6931.00,4800.00,5280.00,3804.00,3566.00,2667.00,2877.00,4963.00,1887.00,6640.00,4787.00,3658.00,4321.00,6873.00,3419.00,3795.00,4650.00,9378.00,3945.00
ENSG00000158747,NBL1,4681.00,4666.00,3500.00,1047.00,638.00,1935.00,1336.00,415.00,662.00,1563.00,653.00,4145.00,4041.00,2150.00,2614.00,5583.00,6363.00,3165.00,4111.00,2641.00,3400.00
ENSG00000142168,SOD1,6647.00,5300.00,3826.00,8065.00,4475.00,2698.00,3236.00,5829.00,2517.00,9267.00,3710.00,4097.00,4138.00,2232.00,4726.00,5253.00,3396.00,3586.00,3900.00,4271.00,5571.00
ENSG00000117868,ESYT2,57488.00,4697.00,7019.00,2295.00,2344.00,7290.00,4496.00,1433.00,4364.00,1846.00,3216.00,2989.00,4847.00,4733.00,6639.00,3523.00,4239.00,5554.00,4222.00,2700.00,6567.00
ENSG00000143183,TMCO1,54499.00,1988.00,2713.00,5121.00,6665.00,4195.00,2532.00,6671.00,3304.00,2233.00,6301.00,2670.00,1614.00,1861.00,1589.00,2367.00,1989.00,1806.00,1910.00,2152.00,1773.00
ENSG00000113580,NR3C1,2908.00,967.00,893.00,892.00,95.00,1696.00,1454.00,727.00,988.00,513.00,706.00,2186.00,4782.00,2754.00,6178.00,2110.00,3478.00,3136.00,3763.00,1200.00,5281.00
ENSG00000055044,NOP58,51602.00,3598.00,2683.00,1897.00,2972.00,1494.00,1702.00,7681.00,3502.00,4551.00,1915.00,1406.00,561.00,1139.00,516.00,828.00,1153.00,883.00,1009.00,1421.00,641.00
ENSG00000147606,SLC26A7,115111.00,5.00,34.00,7789.00,317.00,58.00,33.00,6.00,1.00,4.00,20.00,11.00,25.00,37.00,63.00,15.00,24.00,30.00,13.00,3.00,111.00
ENSG00000111676,ATN1,1822.00,4630.00,4230.00,5179.00,8488.00,1530.00,5871.00,9139.00,7110.00,3197.00,5291.00,4774.00,4210.00,6262.00,5691.00,4695.00,3930.00,4595.00,3966.00,6459.00,4994.00
ENSG00000166145,SPINT1,6692.00,5174.00,4006.00,3207.00,3312.00,1837.00,3169.00,1984.00,2699.00,4379.00,5595.00,3883.00,75.00,3969.00,148.00,2331.00,2608.00,1635.00,1929.00,6156.00,128.00
ENSG00000075618,FSCN1,6624.00,3046.00,2344.00,4080.00,6236.00,525.00,2084.00,6135.00,4810.00,1972.00,904.00,1289.00,1557.00,2437.00,1670.00,1437.00,764.00,998.00,973.00,1544.00,730.00
ENSG00000106153,CHCHD2,51142.00,2826.00,4389.00,5324.00,4752.00,4289.00,4162.00,5913.00,7023.00,4699.00,9040.00,4191.00,2542.00,2244.00,2970.00,4045.00,2169.00,2572.00,2716.00,4567.00,2883.00
ENSG00000253352,TUG1,55000.00,4035.00,4279.00,7582.00,6589.00,6592.00,5547.00,9896.00,3560.00,5602.00,4817.00,4002.00,3104.00,5650.00,3468.00,2952.00,5819.00,4860.00,4312.00,3128.00,4070.00
ENSG00000136261,BZW2,28969.00,2146.00,1705.00,1259.00,951.00,3252.00,3005.00,7392.00,2874.00,3491.00,5639.00,1450.00,892.00,1479.00,714.00,1090.00,1310.00,1252.00,1082.00,2342.00,661.00
ENSG00000072210,ALDH3A2,224.00,597.00,1582.00,814.00,781.00,1659.00,1138.00,1740.00,565.00,712.00,3388.00,2236.00,3861.00,1802.00,5645.00,3734.00,3080.00,4401.00,3322.00,1358.00,6505.00
ENSG00000112514,CUTA,51596.00,2595.00,3187.00,5726.00,2678.00,1862.00,2807.00,8006.00,4684.00,3260.00,4407.00,2472.00,1213.00,1625.00,1209.00,2376.00,1612.00,1510.00,1702.00,3149.00,1165.00
ENSG00000162073,PAQR4,124222.00,1877.00,2319.00,5778.00,5954.00,463.00,651.00,2024.00,1502.00,1361.00,543.00,285.00,248.00,229.00,110.00,212.00,150.00,161.00,154.00,822.00,93.00
ENSG00000144028,SNRNP200,23020.00,7000.00,8126.00,3485.00,5146.00,8222.00,6834.00,6462.00,6182.00,11598.00,4897.00,5566.00,4407.00,7207.00,5208.00,5012.00,7205.00,6072.00,6184.00,6673.00,5387.00
ENSG00000173269,MMRN2,79812.00,340.00,304.00,1158.00,328.00,260.00,447.00,429.00,148.00,195.00,393.00,1820.00,4132.00,1419.00,5257.00,3813.00,2041.00,3344.00,4306.00,1420.00,4246.00
ENSG00000114850,SSR3,6747.00,4302.00,5079.00,2117.00,3706.00,4835.00,5580.00,9582.00,7939.00,3651.00,3157.00,4167.00,4232.00,3333.00,3430.00,3147.00,2851.00,4123.00,4149.00,3573.00,3598.00
ENSG00000253719,ATXN7L3B,552889.00,3306.00,3240.00,1896.00,9582.00,2270.00,2213.00,2986.00,5577.00,1989.00,3395.00,2953.00,1925.00,3347.00,2030.00,2545.00,3953.00,2653.00,3048.00,3191.00,2281.00
ENSG00000130985,UBA1,7317.00,6511.00,8150.00,8766.00,6946.00,6045.00,10783.00,10552.00,5974.00,9486.00,9216.00,7363.00,5935.00,6196.00,6261.00,7581.00,5163.00,5852.00,5664.00,9568.00,6873.00
ENSG00000071537,SEL1L,6400.00,2878.00,3014.00,1405.00,960.00,8209.00,4013.00,1942.00,1088.00,2502.00,1540.00,2651.00,4245.00,3656.00,4624.00,2925.00,4711.00,4689.00,3446.00,2162.00,5202.00
ENSG00000121039,RDH10,157506.00,2777.00,4391.00,5824.00,1911.00,1635.00,3596.00,1189.00,5649.00,531.00,635.00,1765.00,885.00,832.00,1292.00,434.00,483.00,676.00,472.00,585.00,734.00
ENSG00000145555,MYO10,4651.00,2209.00,7159.00,2355.00,938.00,4211.00,5049.00,2955.00,3391.00,1396.00,875.00,1004.00,755.00,1491.00,1336.00,783.00,1046.00,1033.00,1081.00,994.00,759.00
ENSG00000173848,NET1,10276.00,6282.00,5395.00,3552.00,1281.00,4195.00,5666.00,7348.00,2654.00,5999.00,5070.00,1648.00,2507.00,1971.00,3298.00,2336.00,3012.00,4890.00,2813.00,2694.00,2650.00
