"","Entrez","GeneSymbol","EntrezGeneID","EnsemblGeneID","moduleColor","GS.er_status","p.GS.er_status","MM.turquoise","p.MM.turquoise","MM.blue","p.MM.blue","MM.purple","p.MM.purple","MM.yellow","p.MM.yellow","MM.magenta","p.MM.magenta","MM.brown","p.MM.brown","MM.greenyellow","p.MM.greenyellow","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.red","p.MM.red","MM.green","p.MM.green","MM.pink","p.MM.pink","MM.grey","p.MM.grey"
"22919","22919","MAPRE1",22919,"ENSG00000101367","black",-0.488606518300478,0.0465749209529887,-0.404373651068481,0.107415529597223,0.713229697012738,0.00130741945474966,-0.303478482805225,0.236353754560339,0.0987403178975294,0.706151109210266,0.537014114717875,0.0262287653379985,0.0324265596962533,0.901674801198908,0.5134721599954,0.035017703849014,0.428653009549745,0.0860189243636151,0.792115575541072,0.000150534934483742,0.169492229483362,0.515475296728427,-0.526004249526383,0.0300969002826043,-0.161665959753388,0.53532812523929,0.199487867886822,0.442710529160797
"22913","22913","RALY",22913,"ENSG00000125970","black",-0.47219875274176,0.0556384154151274,-0.526657882774047,0.0298556926414422,0.447838941173867,0.0714349962286147,-0.346078988309914,0.173599891096339,0.358448517571836,0.157710167367818,0.286942286055698,0.2641374965229,0.386785561004749,0.125103190986162,0.828987100770483,3.90301515612905e-05,0.367885056197427,0.146273032054874,0.863813382560074,7.86920245584928e-06,-0.0701092730668012,0.789177970123153,-0.380847731499091,0.131508124026247,0.139164545082408,0.594249175070454,0.208426150644544,0.422101601775681
"51258","51258","MRPL51",51258,"ENSG00000111639","black",-0.468159193689767,0.0580585709756446,-0.442185057663838,0.0755287671487004,0.529740722594115,0.0287380200981448,-0.296429049890381,0.247961909189127,0.25323952656253,0.32673438322792,0.276959982113727,0.281844613764317,0.199153643551819,0.443490990362424,0.747534594246242,0.000561452881222317,0.116202703284801,0.656947343792798,0.943028254680266,1.44559320357794e-08,0.089110759343781,0.733777556550318,-0.404708745577164,0.10709679409408,0.0156630915469436,0.952422737425675,0.109704229582348,0.675115367120138
"7167","7167","TPI1",7167,"ENSG00000111669","black",-0.458994594272589,0.0638384202182113,-0.439809691959494,0.0772988220380209,0.536048853392608,0.0265516517766067,-0.283398918881613,0.270342322054273,0.177980284225834,0.494338977084145,0.420548322376585,0.0927847691270968,0.0693270053285881,0.791481285999122,0.659629833593646,0.00396505947831428,0.148653164567576,0.569080318145271,0.954976276618246,2.56215231182177e-09,0.196169676434431,0.450490080925326,-0.413233375255557,0.0992123068283454,-0.000253015101052502,0.999231048115875,0.166598440301216,0.522775822465205
"9746","9746","CLSTN3",9746,"ENSG00000139182","black",-0.456451136314643,0.0655153184828103,-0.566795472727923,0.0176707938465094,0.217120349144015,0.402549661397609,-0.231316711696486,0.371696597935293,0.333858424903355,0.190316418951929,0.198051271372231,0.446070169280293,0.136273185520778,0.602008041825741,0.57211828911496,0.0164048462187825,0.0826758205993928,0.752414920700954,0.810923629345124,7.83804991659311e-05,0.392802319930239,0.118838492325454,-0.152808706026107,0.558203511320643,0.143419569998943,0.582906217575501,0.0949117487085526,0.717095603776958
"56910","56910","STARD7",56910,"ENSG00000084090","black",-0.446910825824761,0.0720955845881452,-0.423829341781401,0.0900012345249586,0.587815020530223,0.0130819454393088,-0.298846278046778,0.243942004069094,0.258754555938012,0.31594590532386,0.293265206501725,0.253285803586966,-0.191959872666045,0.460458914126472,0.336458695776043,0.186673889310442,0.247429795862498,0.338327911021805,0.787246032096176,0.000176372430453439,0.332601589980321,0.192093709785331,-0.359939538590338,0.155863923866442,-0.0977130906410426,0.709082339902306,0.0439837934597768,0.866884972986568
"2120","2120","ETV6",2120,"ENSG00000139083","black",-0.440315463782185,0.076919425717207,-0.564017266273387,0.0183612663258959,0.346376801586556,0.173205216507829,-0.420186694467339,0.0930953053073941,0.322067697840926,0.207419317210489,0.195618300374136,0.451789471144737,0.0578742356697436,0.825380666210423,0.624432433105366,0.00737347185723149,0.07070286367211,0.787431296750652,0.910489490093596,3.88946843092251e-07,0.128230605764157,0.62380141475712,-0.112950888684076,0.666016611797782,0.0965049419977303,0.71253477875755,-0.0211797234861477,0.935694062415075
"51082","51082","POLR1D",51082,"ENSG00000186184","black",-0.439992004491539,0.0771619063894217,-0.427402285029395,0.0870390199069066,0.577276627976394,0.0152470765095114,-0.324096094835935,0.204408359807043,0.221035621493244,0.393906600389669,0.443657575375597,0.0744464635213435,-0.0362099913905494,0.890264194836681,0.596408736416012,0.0115028403424753,0.156678541487257,0.548156802106654,0.938848409188363,2.42842359285434e-08,0.123249343224279,0.637450355307418,-0.384214901747034,0.127848764639806,0.00292266897603077,0.99111772172967,0.0689160421135898,0.792691984754534
"7531","7531","YWHAE",7531,"ENSG00000274474","black",-0.433864401287681,0.0818614244205372,-0.345550349111739,0.174301946794149,0.656690221833145,0.00418815439790271,-0.305816030404965,0.232581923525012,0.155888301488566,0.550201868504962,0.256136134671491,0.321041629938186,0.141748033600833,0.587351367948051,0.622455260996865,0.00761868396159365,0.0320240793657705,0.902889767879703,0.806566119801749,9.17367412179448e-05,0.143092095974021,0.583775967510561,-0.433281130839207,0.0823193427754176,-0.0865467361531214,0.741187471764923,0.0726774628094193,0.781627861594013
"2568","2568","GABRP",2568,"ENSG00000094755","black",-0.415239056688563,0.0974192037208819,-0.495645526481333,0.0430475391837824,0.484978935556084,0.0484756092931367,-0.37702089744935,0.135754545022641,0.298207477262196,0.245000334034343,0.234432480621404,0.36510605216974,0.0704237055532169,0.788252616242195,0.664081427954795,0.0036456471724812,0.180215888962791,0.488842114895486,0.938976137670789,2.39153671034172e-08,0.0293568831525358,0.91094625875438,-0.271258619345941,0.292273478751777,0.0484081014878994,0.85362438102659,0.00865699834370651,0.973694315884318
"10131","10131","TRAP1",10131,"ENSG00000126602","black",-0.411818306864139,0.100491495279923,-0.517358609909998,0.0334303314925125,0.518266154925933,0.0330677182128591,-0.424634404769674,0.0893275338394805,0.285650258280336,0.266389701794376,0.785478455322221,0.000186625938402634,0.157203214047734,0.546800860851033,0.660258108363864,0.00391865188579451,0.128730858047964,0.62243697541521,0.77470060257336,0.000260565701443118,-0.0788515872363032,0.763553259014724,-0.323320381147023,0.205556449140437,0.200030298131685,0.441445376769258,0.393411942988214,0.118216275364339
"191","191","AHCY",191,"ENSG00000101444","black",-0.401269497405228,0.1104001671763,-0.487524634812587,0.0471358020204267,0.45154913100228,0.0688385466769189,-0.341590768430769,0.179620817076016,0.219410406027792,0.397482011675859,0.474294605258354,0.0544127997802716,0.105744193018183,0.686271113927998,0.742067745538663,0.000647899982482225,0.212226383285036,0.413494891118531,0.972190566910974,7.26099599838726e-11,-0.0147175368379277,0.955292115561766,-0.295040692032693,0.250289434382673,0.175230487220391,0.501140478342731,0.241405269618015,0.350596225648638
"51729","51729","WBP11",51729,"ENSG00000084463","black",-0.397417854412192,0.114184429241536,-0.363258354114313,0.151807287693059,0.339336948184483,0.182696076517818,-0.273419252892744,0.288294318198054,0.221158407459944,0.39363718679184,0.401946177128915,0.109744600633166,-0.145440613593432,0.577550487038924,0.448481212159665,0.0709804644338012,0.164477057032124,0.528157726189627,0.917849382619753,2.08887533286224e-07,0.305447785709368,0.233173563633179,-0.332782598939937,0.191837073859145,-0.0207544243633291,0.936982923023313,0.235896314754221,0.36203244714285
"26156","26156","RSL1D1",26156,"ENSG00000171490","black",-0.388359551285783,0.123442561583608,-0.427713770462415,0.0867841581781696,0.471578849979221,0.0560048353230503,-0.349824434170012,0.168679950585634,0.0437895057597935,0.867468090115336,0.437013369398917,0.0794211008066319,0.123043292600176,0.638017363388909,0.75498002207568,0.000459314051772503,0.14591909497154,0.576285566373302,0.937633276207999,2.80453589308336e-08,-0.0454812140395739,0.862392952147356,-0.245434271020102,0.342363912650923,0.125883399516299,0.63021881967479,0.125158265433665,0.632206472520903
"4627","4627","MYH9",4627,"ENSG00000100345","black",0.377328371897812,0.135409900541764,0.215008350907588,0.407253865348299,-0.463419153576494,0.0609972076129378,0.138280669020347,0.596616677577417,-0.161387629924987,0.536040456921338,-0.259178986561378,0.315124425007042,-0.266023369110055,0.30205125350416,-0.544070800918035,0.0239594959469434,0.1774152042312,0.495733055737451,-0.67892076592283,0.00272818458691569,-0.0895943516911795,0.732382461186012,0.573716400529891,0.0160390159126571,0.320677974814694,0.209498770469424,-0.156429694965601,0.548800430250653
"60488","60488","MRPS35",60488,"ENSG00000061794","black",-0.374679784789147,0.138398571980149,-0.382906727629162,0.129261933151596,0.398529545603074,0.113082937256231,-0.257871415989259,0.317659243417934,0.0960088009584693,0.713954099572691,0.272566693006739,0.289860519764291,0.0287849466733654,0.912674935539808,0.662500459865391,0.00375659876520175,0.125762148730188,0.630551011704666,0.976230776548231,2.26335479104878e-11,0.153409783072513,0.556637774147916,-0.284572267575738,0.268277834399463,0.0598022194120238,0.81965184062731,0.126481557755159,0.628581020496555
"1825","1825","DSC3",1825,"ENSG00000134762","black",-0.372991961291035,0.140326674649417,-0.437719957343447,0.0788808767392481,0.315109781725338,0.217965769514803,-0.311879004931212,0.2229779916037,0.00885011769049768,0.973107688618505,0.744881654290715,0.000602121299298987,-0.0875211385490917,0.73836891873313,0.470572575700249,0.0566034609238072,0.205525036346924,0.428734744531241,0.803335782367365,0.000102830913807743,0.170895249442571,0.511952882595676,-0.192966124168782,0.458066111309307,0.0959318083062033,0.714174433666894,0.384897671692099,0.127115483512452
"337867","337867","UBAC2",337867,"ENSG00000134882","black",-0.372781268804834,0.140568653081558,-0.412608023758482,0.0997761674024829,0.226800214341591,0.381366308584849,-0.226794079398068,0.381379536569609,0.454207787288161,0.0670211322787601,0.162521042908607,0.533142382153258,0.0159154539741129,0.951657011025909,0.399717103505215,0.111914577113656,-0.0823564925878832,0.753343252135027,0.720635925135046,0.00110049562322837,0.385892687140986,0.126052110872588,-0.242561028940515,0.348223296633901,0.016258490083598,0.950616223795184,0.132812206635918,0.611348789515669
"813","813","CALU",813,"ENSG00000128595","black",-0.368129140245392,0.145984963551804,-0.207204695403839,0.424887757302392,0.339925174273643,0.181890115371112,0.0752434108435527,0.774102713787008,0.137900411794431,0.597636395908274,0.382139894501744,0.130095342724129,-0.097488718363543,0.709723109898663,0.113771722313406,0.663723126216572,0.146066368604082,0.575896467410085,0.544137567078027,0.0239387786291571,0.693261602688805,0.00202982500969674,-0.586292790818703,0.0133786947535195,-0.410715640637225,0.101496403819239,0.255525182100988,0.322237485743963
"4953","4953","ODC1",4953,"ENSG00000115758","black",-0.365442544582124,0.149177152259783,-0.356419860139699,0.160245872578233,0.414713428938021,0.0978868617560375,-0.254456891028435,0.324334764255415,0.236023097497043,0.361766927494191,0.869873089634124,5.69707152124163e-06,-0.0987920938270316,0.706003467645417,0.347509384110561,0.171709757206222,0.244830849851183,0.343589753636747,0.657306054913514,0.00414059490819347,0.0692226643466336,0.791788632247811,-0.407367729123855,0.104591364002142,-0.000925824160310527,0.997186282533785,0.393015885670924,0.118620253700534
"1999","1999","ELF3",1999,"ENSG00000163435","black",-0.362807855992451,0.152353670505808,-0.560655327151996,0.0192248538649156,0.198188054528218,0.44574972771842,-0.389517845381927,0.122230392878449,0.159532715826748,0.540798638695254,0.336017474022854,0.187288690731237,0.012713893062378,0.961374043262141,0.544977907863823,0.0236792097173653,0.441714835960192,0.0758767896039236,0.824808016843208,4.61791106344419e-05,0.158818917345635,0.542634680668612,-0.0614549180545982,0.814747843771689,0.213903429396908,0.409726580920996,0.0669854912311195,0.798385346185261
"4673","4673","NAP1L1",4673,"ENSG00000187109","black",-0.359608582465853,0.156272453291643,-0.35149793361513,0.166512274639808,0.499056567923106,0.0414127040132607,-0.293389573153213,0.253075192856097,0.231398245472696,0.371523298970203,0.737522375436069,0.000727928108553647,-0.0771614990358326,0.76848990012404,0.477911081715919,0.0523454947925627,0.22844072905645,0.377838139874427,0.752658181199679,0.000489352623761661,-0.136263710664827,0.602033534397856,-0.371979320838922,0.14149231044312,0.043952150030907,0.86697994022958,0.244488663208425,0.344286014674633
"57402","57402","S100A14",57402,"ENSG00000189334","black",-0.358389076634076,0.157784075627614,-0.479519188540013,0.0514453609528466,0.220740953491615,0.394553560561458,-0.277950119989284,0.280056823086889,0.115145567437003,0.659890791717856,0.286112325663292,0.265582891426966,-0.0267767420370768,0.918747614336531,0.605433139965303,0.010011368417138,0.426563757104339,0.0877278015012864,0.903974303286184,6.46115618784757e-07,0.200281194522895,0.440860819674605,-0.0929526994706086,0.722716162211624,0.311406639066438,0.223716954461694,0.12526854870079,0.631904022922648
"163","163","AP2B1",163,"ENSG00000006125","black",0.357944950297877,0.158337041362289,0.185332585623832,0.476373336964038,-0.576344638235604,0.0154513481859819,0.127905409605659,0.624689009026675,-0.091070450553539,0.728129039458216,-0.422169864941298,0.091401469337553,-0.0609874485975044,0.816134298588045,-0.479695186795888,0.0513475547585339,-0.478665053700023,0.0519220055801811,-0.686471719648756,0.00233950051655929,0.0289448239550164,0.912191669194284,0.612971435107744,0.00888728150923923,0.128237428113306,0.623782798990358,-0.125113641685262,0.632328867907266
"11331","11331","PHB2",11331,"ENSG00000215021","black",-0.350978403127039,0.167183202200301,-0.402158211950567,0.109539749456724,0.450989738993274,0.0692255066206265,-0.297208658273094,0.246660895812555,0.154130609932807,0.554762636006374,0.339179865771189,0.18291170420686,0.0108558069304509,0.967015947790957,0.689047777338476,0.00221776102358342,0.129877078741558,0.619315039398613,0.984550346736696,9.16168249623929e-13,0.0512535335234945,0.845115336071509,-0.278171062646996,0.279658833589998,0.144649794007388,0.579643672393924,0.105437555752618,0.687137531062565
"23581","23581","CASP14",23581,"ENSG00000105141","black",-0.349089958725762,0.169637271571924,-0.289403727373079,0.259879468933176,0.173247614134193,0.506072417013414,-0.112449357181472,0.667419317531006,0.0491652128898922,0.85135876919269,0.165332960630962,0.525983278034069,-0.0670183735201113,0.798288292171427,0.327769218796245,0.199028755122689,0.0487777469714194,0.852518102188622,0.728625060544885,0.000908371128648035,0.621389705911588,0.0077535188943175,-0.270118811647137,0.294385863477522,-0.102258889949842,0.696140517660176,0.11578234745271,0.658117198087898
"10155","10155","TRIM28",10155,"ENSG00000130726","black",-0.341375922156604,0.179912471743138,-0.547394391345721,0.0229449482727243,0.503098238297509,0.0395370049396536,-0.37977750173152,0.132686288185468,0.16745345984311,0.520613817907252,0.704333773379577,0.00159729095790621,-0.0200801557690698,0.93902658275122,0.628468403910919,0.00689255683760202,0.086981019886085,0.739930877427044,0.788283507011698,0.000170577172607218,-0.0621040313879803,0.812823518966514,-0.0872649274342237,0.739109730470076,0.424012380233488,0.0898477420317038,0.216027618902305,0.404979922604846
"8078","8078","USP5",8078,"ENSG00000111667","black",-0.33320126738328,0.191244347860496,-0.379311550558208,0.133201510270982,0.350420793077404,0.167905327059382,-0.212062495853558,0.413864127755044,0.138414334383337,0.59625840198002,0.406879948481234,0.105047824744716,-0.063780454027625,0.807858397910209,0.572617124295284,0.0162899594007199,0.146829968259961,0.573880811005257,0.939619995867566,2.21284000578727e-08,0.315507528609172,0.217353763160593,-0.296206774652922,0.248333629237771,0.175467263359603,0.500553081584808,0.241551985900317,0.350294489705246
"1828","1828","DSG1",1828,"ENSG00000134760","black",-0.32730456871977,0.199704101720244,-0.350801153266842,0.167412520151554,0.285432018545179,0.266771292202356,-0.252091515905618,0.329006729698722,0.0912986171168863,0.727472236357319,0.648447541984122,0.00486846038694903,0.0210190060536231,0.936181095841669,0.591001426414,0.0124776230054716,0.077837608493988,0.766514006141103,0.86112377608664,9.03826517172269e-06,0.00902415799761917,0.972579027786709,-0.282314648798175,0.272258724418537,0.0841861762429396,0.74802846999604,0.330869854626064,0.194560405130781
"338785","338785","KRT79",338785,"ENSG00000185640","black",-0.326809669289788,0.20042506074434,-0.298763154088958,0.244079556249365,0.381451149169037,0.130847060977012,-0.188602302404848,0.468488092085971,0.0603854714188827,0.817920445502592,0.167334981703384,0.52091315549023,-0.0299717823966649,0.909088148528985,0.51171198069489,0.0357552789424929,0.465946142670173,0.0594171729587816,0.85524393867322,1.21166898906221e-05,0.17190319994857,0.509429293946889,-0.355378325924782,0.161558389237293,-0.022565442924825,0.931495730121502,0.0780178840380073,0.765987389569279
"6204","6204","RPS10",6204,"ENSG00000124614","black",-0.325826893846178,0.201861785336163,-0.541487841232172,0.024771711467572,0.545644430581649,0.0234748878842139,-0.387695905848196,0.124140847488377,0.117940488587755,0.652119085152739,0.471350803690098,0.0561400831804815,0.33995483972005,0.181849531764339,0.858289939392277,1.04265290591868e-05,0.0236830864575101,0.928110829714911,0.779103494143078,0.000227853794567797,-0.171025136293975,0.511627359490164,-0.191422345499714,0.46173968079813,0.358514343834541,0.15762834706524,0.145850066723234,0.57646797819476
"6696","6696","SPP1",6696,"ENSG00000118785","black",-0.322809015919699,0.206315581641157,-0.306945655485087,0.230772967988249,0.259848377962896,0.313831383634249,-0.122729837761673,0.638880289200249,0.0407991825143456,0.876450950938342,0.303819533009725,0.235801042676601,0.0484931432918388,0.853369844115551,0.629668155887179,0.00675456165373786,0.156932751411366,0.547499647050165,0.939210217060626,2.32518610951556e-08,0.243875854515778,0.345534934994369,-0.322899647058134,0.20618090506902,0.0980743033026827,0.708051163942714,0.204258340846577,0.431647860465878
"10537","10537","UBD",10537,"ENSG00000228913","black",-0.322366772182376,0.206973570011942,-0.304658835371814,0.234444344888541,0.221227479787986,0.393485674125106,-0.170590712393155,0.512716494300095,0.0773004364275268,0.768083752527146,0.156348734029664,0.549009903377531,-0.0232926780240124,0.929293092886823,0.557936157194019,0.0199462795250677,0.30230442557675,0.238262720871773,0.922900794289943,1.31736586411316e-07,0.207162837789982,0.424983405267467,-0.274367049375529,0.286559172953065,0.040321478796136,0.877887311385405,0.12047182716018,0.645109374720775
"23406","23406","COTL1",23406,"ENSG00000103187","black",-0.317577517637684,0.214186584130578,-0.236290117873619,0.361208067507961,0.306184856578454,0.23199030619994,0.00456396373408355,0.98613003491245,-0.0618698483745187,0.813517648555906,0.146988414266647,0.573462940228093,0.206175177156291,0.427243554782248,0.641849724420918,0.00547506910775879,0.24490972419513,0.343429379129255,0.82210310358764,5.13718272707748e-05,0.27193866977961,0.291017509229633,-0.434902182892728,0.0810512516411628,-0.0040517793186273,0.987686454521419,0.179389214643256,0.490871280381128
"6206","6206","RPS12",6206,"ENSG00000112306","black",-0.310225250552067,0.225571962004038,-0.447788678543179,0.0714706566657275,0.276083618972329,0.283432742934672,-0.245065162186771,0.3431134538304,0.0238885514992606,0.927488682508403,0.407732008906119,0.104251395067383,-0.00643851345708579,0.980434120059434,0.709216880593135,0.00143228086325569,0.223882159764844,0.387686555702442,0.971569746857601,8.55319786388548e-11,0.0875374515924236,0.738321758375638,-0.0992102538305764,0.704811427954027,0.358408807390168,0.157759540001188,0.161906351721104,0.534713232453351
"653145","653145","ANXA8",653145,"ENSG00000265190","black",-0.309045176106205,0.227434694913885,-0.319105361926782,0.211868131630962,0.142706965806224,0.58479954072318,-0.18861104759534,0.468467089419895,0.0325291321446911,0.901365198817812,0.234476643089329,0.36501311153166,-0.104179414303487,0.69069631113924,0.500245104892116,0.0408542617027892,0.0266662744763653,0.919081787179715,0.913548581113551,3.02396363995567e-07,0.307791668718652,0.229424063133417,-0.117071108684594,0.654532949858159,0.0694186575809403,0.791211339562038,0.205506183922355,0.428778025636229
"6218","6218","RPS17",6218,"ENSG00000278229","black",-0.307935596949824,0.22919508150714,-0.422554897357151,0.091075199175316,0.527307575666759,0.0296174148080972,-0.345637067092994,0.174186651618756,0.0591779334896299,0.821505918742183,0.389488315805085,0.12226119207923,0.14173175537854,0.587394725966044,0.768335957311495,0.000314724036099145,-0.089476960272942,0.732721046147004,0.808366223528256,8.60042259086415e-05,-0.251132331592741,0.33091233246675,-0.0948920786766266,0.717151969936748,0.286666724374516,0.26461685363296,0.0222120679643314,0.932566196837562
"1545","1545","CYP1B1",1545,"ENSG00000138061","black",-0.304807665997856,0.234204284320171,-0.264607567172293,0.304728592343431,0.17457623181816,0.502765261099722,-0.10846720219938,0.678593438587802,0.0461587674796314,0.860361702167808,0.0798859127844769,0.76053628970611,0.114672980081629,0.661208175776236,0.610080722507354,0.00930575701013204,0.0448612504018093,0.864252267436216,0.885214190011862,2.32895321486181e-06,0.2731661936932,0.288758668134735,-0.283806723568618,0.269623693551587,-0.0147374586637967,0.95523165536329,0.155794351887926,0.550445224867452
"1211","1211","CLTA",1211,"ENSG00000122705","black",-0.298972602681854,0.243733057479537,-0.338426627154661,0.183948024434449,0.430978722808647,0.0841450936927094,-0.201820299172722,0.437283611500571,0.222816984233273,0.390007789513411,0.0352213226634074,0.893244084078198,0.258694017654179,0.316063178956811,0.781331207388324,0.000212659100250957,0.186235714581862,0.47418886645099,0.834462908595756,3.10967057251772e-05,-0.240343852837728,0.352783523436306,-0.281121235755278,0.274377632792747,0.136748339393382,0.600730176328295,-0.0322124014765018,0.902321254723544
"4604","4604","MYBPC1",4604,"ENSG00000196091","black",-0.289933767995274,0.258968159053279,-0.285026744925762,0.267480802673808,0.089096127482789,0.733819779696831,-0.182583354662334,0.483053393866872,0.0265990607372405,0.919285120165277,0.149620447156892,0.566540453588862,-0.0713019326541285,0.785669473764468,0.609490228445609,0.00939314130098341,0.0240765544357823,0.926919445267196,0.923339150809874,1.26385663020562e-07,0.0108157256905353,0.967137667936248,0.00934084410259643,0.971617097199281,0.222754194362662,0.390144857138153,0.0625856241033234,0.811396469791778
"4191","4191","MDH2",4191,"ENSG00000146701","black",-0.277636508219664,0.280622331263111,-0.33115798982943,0.194148547592228,0.466800841310386,0.0588897011857984,-0.230685018393219,0.373040774685441,0.255660242048232,0.321972900588549,0.38057441861887,0.131808308130795,-0.103124257644178,0.693685661688264,0.44578805427404,0.0729006907774554,0.372158110777502,0.141286025393811,0.709177708999084,0.0014335463662853,0.196347006605108,0.450072582456811,-0.335905876313543,0.187444403600388,0.29764069438793,0.245941760464518,-0.041080069672201,0.875606548797954
"6202","6202","RPS8",6202,"ENSG00000142937","black",-0.27697824163855,0.281811581804919,-0.536514602897882,0.026395474295997,0.225791857995204,0.383543881307173,-0.389157907543627,0.122606176551845,0.320630857871008,0.209569507941213,0.236177782030397,0.361443121556196,0.310576686635859,0.225019115391351,0.881176489776446,2.98187348106735e-06,-0.0602652494210416,0.81827726204222,0.815063280794541,6.72477001467504e-05,-0.337424373429135,0.185332970063327,0.0900129555401327,0.731175487725236,0.526455443091191,0.0299302386803892,0.100460969787512,0.701249922794999
"6273","6273","S100A2",6273,"ENSG00000196754","black",-0.276317281064072,0.283008775151629,-0.278644579462199,0.278807036365129,0.181614773576896,0.485417643802433,-0.143715912797475,0.582119617325431,0.0319837856641441,0.903011413672327,0.324129686743895,0.204358736911057,-0.0758647686230225,0.772283289921081,0.559306927260763,0.0195800050062177,0.126749863611357,0.627846911439828,0.953942987661862,3.02831812512624e-09,0.241994099884749,0.34938613298234,-0.253594962743033,0.32603269702473,0.0981185383942272,0.707924916228222,0.229243232043269,0.376118824286674
"51768","51768","TM7SF3",51768,"ENSG00000064115","black",-0.273027677010809,0.289013029815099,-0.245839742831046,0.341541611988395,0.225378508261305,0.384438487580832,-0.132067428051243,0.613366345912931,0.11320063969465,0.665318486872996,0.227830705620251,0.379147975386136,-0.032067922858815,0.902757407666027,0.602384390569304,0.0104969135492784,-0.0327697327102268,0.900639028282799,0.956211795460035,2.08708386930313e-09,0.104905099810471,0.6886428833806,-0.263141527627833,0.307515747118692,0.052601807187449,0.841089016914203,0.154145869636935,0.554722969784032
"10093","10093","ARPC4",10093,"ENSG00000241553","black",-0.271993693797245,0.290916029021713,-0.298827239831732,0.24397350389355,0.136219875102606,0.602151481836524,0.000950729787562691,0.997110590917036,-0.0877353761500896,0.737749636707788,0.673436627514788,0.00304226162570224,-0.0145539705384451,0.955788527088414,0.452223852668533,0.068373926260943,0.434773213223639,0.0811516170693128,0.681127480542613,0.00260951760441591,0.295138574191902,0.25012489285159,-0.27248099947569,0.290018226889719,0.282487584280339,0.271952511461537,0.423343088622376,0.0904099143269479
"6233","6233","RPS27A",6233,"ENSG00000143947","black",-0.270616185461804,0.293462965407886,-0.488239252326889,0.0467647562581344,0.402522574684483,0.109188363385997,-0.361729200660938,0.153667349972207,0.0216142006258261,0.934377543937516,0.553205082696978,0.021251679388867,-0.033499810142818,0.898435997496331,0.64546379802998,0.0051356759402076,0.0144261452971028,0.95617647787283,0.749302844122494,0.000535634876052677,-0.211806390146899,0.414441481009784,0.109529235326548,0.675607011960246,0.475430032423093,0.0537572989746469,0.04070469637599,0.876735023254399
"128866","128866","CHMP4B",128866,"ENSG00000101421","black",-0.26550167119975,0.303036168951806,-0.346417029467542,0.173151950917207,0.11335274959031,0.664893423865394,-0.218289297641391,0.399958583798061,0.211900200056427,0.414229950639915,0.178045672063654,0.494177783596711,0.078758196413079,0.763825824857821,0.679338709710178,0.00270537798963399,0.235827816960094,0.362175946785994,0.893609047432612,1.35122944611734e-06,-0.0940054276774692,0.71969417358062,-0.0967271340553637,0.71189943816484,0.303610576569068,0.236139583856712,0.239078860297343,0.355400408544799
"6175","6175","RPLP0",6175,"ENSG00000089157","black",-0.264005013804429,0.305872310470774,-0.558079653926192,0.0199076880078844,0.38603899584128,0.125896275580419,-0.370228833835328,0.143522946603432,0.266228205555935,0.301665064286711,0.212383662661744,0.413140706714455,0.121093038515609,0.643393415509403,0.77404505556764,0.000265756047637123,0.184973388691465,0.477243525964469,0.858527747086307,1.03034644299702e-05,-0.180095798158246,0.489136639694676,0.00858589445202757,0.973910307215,0.492480685931823,0.0446075836183545,-0.000631925694800039,0.998079481823041
"11171","11171","STRAP",11171,"ENSG00000023734","black",-0.256825653848804,0.319695114774341,-0.211694271320001,0.414694370897448,0.237215867750932,0.359274279368133,-0.115816344008433,0.658022557424496,0.0286038095840578,0.9132224995652,0.33515438033924,0.188495198352227,-0.13757418893345,0.598511777741181,0.499716260530955,0.0411020334667777,0.099110102616549,0.70509686783457,0.940641987472972,1.95276998519887e-08,0.258008255979732,0.317393410203903,-0.315091669651343,0.217993664630654,0.0254240789898617,0.922840393090599,0.256250314912233,0.32081842618904
"2683","2683","B4GALT1",2683,"ENSG00000086062","black",-0.247096485581644,0.339000128415016,-0.433400819635808,0.0822252253778509,0.102575560742941,0.695241860535216,-0.265218075730154,0.303572371219549,0.00627089440451997,0.980943406554615,0.00266421687214987,0.991903157744076,-0.140767072873834,0.589966581102981,0.426543888392502,0.0877441695854452,0.0849495139096803,0.745814314494412,0.692180173804907,0.00207676306972841,0.202816549934652,0.434976119350041,0.345792692068596,0.173979869623693,0.34199383928262,0.179074496147726,-0.0645937134791238,0.805452222001777
"3945","3945","LDHB",3945,"ENSG00000111716","black",-0.240020303145426,0.35345180758922,-0.144048997968072,0.581236020319707,0.354010901598602,0.16329259206534,-0.162247576174013,0.533840971253488,0.0661492300693328,0.800854555014008,0.374316040551716,0.138812545388753,-0.073945183439551,0.777907688287189,0.556704675423113,0.020279875938762,0.0414825087705937,0.874396958889837,0.925067853539898,1.07060212516361e-07,0.0606008206843983,0.817281377623674,-0.420845072514208,0.0925305011395118,-0.0186037253182207,0.943502777631083,0.218685061951439,0.399083377662645
"144348","144348","ZNF664",144348,"ENSG00000179195","black",-0.223102107649405,0.389385707211834,-0.0888546597453907,0.734516686995799,0.287162677247833,0.263754498233871,-0.249058681452883,0.335053830472399,0.427127061451498,0.0872646612228453,-0.0363615849848383,0.889807407174351,-0.135642731301925,0.603705259816982,0.0433253608734164,0.868861392699353,-0.174873713892618,0.50202618279876,0.452642264778582,0.068086964605155,0.271745431484536,0.291374065449128,-0.402241387160921,0.109459466120092,-0.443662600273372,0.0744427897374733,0.0696767523928464,0.790451284933355
